Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue
2024-12-05 13:54:51,0.35,0.25,111.48,23.33,10,Hand Covering Mouth,Yes
2024-12-05 13:54:51,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:54:51,0.25,0.28,115.64,23.33,10,No Fatigue,No
2024-12-05 13:54:51,0.23,0.29,110.81,26.67,10,No Fatigue,No
2024-12-05 13:54:51,0.23,0.3,106.39,26.67,10,No Fatigue,No
2024-12-05 13:54:52,0.15,0.27,101.73,30.0,10,No Fatigue,No
2024-12-05 13:54:52,0.16,0.31,97.52,33.33,10,No Fatigue,No
2024-12-05 13:54:52,0.17,0.34,96.23,36.67,10,No Fatigue,No
2024-12-05 13:54:52,0.22,0.35,97.99,40.0,10,No Fatigue,No
2024-12-05 13:54:52,0.22,0.33,102.63,43.33,10,No Fatigue,No
2024-12-05 13:54:52,0.24,0.39,107.24,43.33,10,No Fatigue,No
2024-12-05 13:54:52,0.25,0.39,111.1,43.33,10,No Fatigue,No
2024-12-05 13:54:53,0.27,0.34,111.97,43.33,10,No Fatigue,No
2024-12-05 13:54:53,0.24,0.33,114.06,43.33,10,No Fatigue,No
2024-12-05 13:54:53,0.26,0.33,115.74,43.33,10,No Fatigue,No
2024-12-05 13:54:53,0.27,0.36,117.76,43.33,10,No Fatigue,No
2024-12-05 13:54:53,0.31,0.35,116.97,43.33,10,No Fatigue,No
2024-12-05 13:54:53,0.35,0.37,116.97,40.0,10,No Fatigue,No
2024-12-05 13:54:54,0.29,0.37,115.77,40.0,10,No Fatigue,No
2024-12-05 13:54:54,0.3,0.35,116.97,40.0,10,No Fatigue,No
2024-12-05 13:54:54,0.29,0.37,116.98,36.67,10,No Fatigue,No
2024-12-05 13:54:54,0.28,0.36,116.16,36.67,10,No Fatigue,No
2024-12-05 13:54:54,0.31,0.36,116.16,33.33,10,No Fatigue,No
2024-12-05 13:54:54,0.32,0.36,114.52,33.33,10,No Fatigue,No
2024-12-05 13:54:55,0.31,0.36,115.77,30.0,10,No Fatigue,No
2024-12-05 13:54:55,0.3,0.37,114.96,26.67,10,No Fatigue,No
2024-12-05 13:54:55,0.29,0.35,115.35,23.33,10,No Fatigue,No
2024-12-05 13:54:55,0.26,0.38,113.78,23.33,10,No Fatigue,No
2024-12-05 13:54:55,0.29,0.37,105.17,20.0,10,No Fatigue,No
2024-12-05 13:54:55,0.31,0.37,104.7,20.0,10,No Fatigue,No
2024-12-05 13:54:56,0.33,0.37,104.04,20.0,10,No Fatigue,No
2024-12-05 13:54:56,0.3,0.23,104.04,20.0,10,No Fatigue,No
2024-12-05 13:54:56,0.22,0.17,104.26,23.33,10,No Fatigue,No
2024-12-05 13:54:56,0.29,0.14,102.63,20.0,10,No Fatigue,No
2024-12-05 13:54:56,0.19,0.24,103.07,23.33,10,No Fatigue,No
2024-12-05 13:54:56,0.3,0.22,100.01,20.0,10,No Fatigue,No
2024-12-05 13:54:57,0.33,0.17,100.01,16.67,10,No Fatigue,No
2024-12-05 13:54:57,0.34,0.16,100.89,13.33,10,No Fatigue,No
2024-12-05 13:54:57,0.31,0.15,102.76,10.0,10,No Fatigue,No
2024-12-05 13:54:57,0.31,0.18,102.09,6.67,10,No Fatigue,No
2024-12-05 13:54:57,0.34,0.18,103.8,6.67,10,No Fatigue,No
2024-12-05 13:54:57,0.21,0.24,109.65,10.0,10,No Fatigue,No
2024-12-05 13:54:57,0.22,0.24,121.43,13.33,10,No Fatigue,No
2024-12-05 13:54:58,0.33,0.27,118.54,13.33,10,No Fatigue,No
2024-12-05 13:54:58,0.28,0.3,119.31,13.33,10,No Fatigue,No
2024-12-05 13:54:58,0.24,0.36,118.81,13.33,10,No Fatigue,No
2024-12-05 13:54:58,0.17,0.4,122.09,16.67,10,No Fatigue,No
2024-12-05 13:54:58,0.29,0.29,107.04,16.67,10,No Fatigue,No
2024-12-05 13:54:58,0.32,0.36,105.1,16.67,10,No Fatigue,No
2024-12-05 13:54:59,0.27,0.4,106.44,16.67,10,No Fatigue,No
2024-12-05 13:54:59,0.3,0.4,109.0,16.67,10,No Fatigue,No
2024-12-05 13:54:59,0.31,0.41,109.29,16.67,10,No Fatigue,No
2024-12-05 13:54:59,0.28,0.36,110.97,16.67,10,No Fatigue,No
2024-12-05 13:54:59,0.24,0.35,113.78,16.67,10,No Fatigue,No
2024-12-05 13:54:59,0.27,0.38,116.95,16.67,10,No Fatigue,No
2024-12-05 13:55:00,0.27,0.39,115.77,16.67,10,No Fatigue,No
2024-12-05 13:55:00,0.28,0.38,115.77,16.67,10,No Fatigue,No
2024-12-05 13:55:00,0.2,0.37,116.97,20.0,10,No Fatigue,No
2024-12-05 13:55:00,0.21,0.39,115.77,23.33,10,No Fatigue,No
2024-12-05 13:55:00,0.26,0.38,116.16,23.33,10,No Fatigue,No
2024-12-05 13:55:00,0.21,0.4,116.16,26.67,10,No Fatigue,No
2024-12-05 13:55:00,0.2,0.41,116.97,30.0,10,No Fatigue,No
2024-12-05 13:55:01,0.28,0.4,117.76,26.67,10,No Fatigue,No
2024-12-05 13:55:01,0.28,0.4,116.57,26.67,10,No Fatigue,No
2024-12-05 13:55:01,0.27,0.36,116.97,23.33,10,No Fatigue,No
2024-12-05 13:55:01,0.28,0.39,116.97,23.33,10,No Fatigue,No
2024-12-05 13:55:01,0.28,0.37,116.16,23.33,10,No Fatigue,No
2024-12-05 13:55:01,0.23,0.43,118.18,26.67,10,No Fatigue,No
2024-12-05 13:55:02,0.23,0.41,116.57,30.0,10,No Fatigue,No
2024-12-05 13:55:02,0.26,0.41,116.97,30.0,10,No Fatigue,No
2024-12-05 13:55:02,0.28,0.41,116.57,30.0,10,No Fatigue,No
2024-12-05 13:55:02,0.24,0.43,117.76,26.67,10,No Fatigue,No
2024-12-05 13:55:02,0.27,0.41,116.97,23.33,10,No Fatigue,No
2024-12-05 13:55:02,0.26,0.39,116.57,23.33,10,No Fatigue,No
2024-12-05 13:55:03,0.27,0.37,117.38,23.33,10,No Fatigue,No
2024-12-05 13:55:03,0.26,0.36,116.97,23.33,10,No Fatigue,No
2024-12-05 13:55:03,0.27,0.34,116.57,20.0,10,No Fatigue,No
2024-12-05 13:55:03,0.2,0.36,117.8,23.33,10,No Fatigue,No
2024-12-05 13:55:03,0.24,0.39,116.97,23.33,10,No Fatigue,No
2024-12-05 13:55:03,0.25,0.35,116.57,23.33,10,No Fatigue,No
2024-12-05 13:55:03,0.25,0.36,116.16,23.33,10,No Fatigue,No
2024-12-05 13:55:04,0.21,0.39,116.57,26.67,10,No Fatigue,No
2024-12-05 13:55:04,0.24,0.37,116.16,26.67,10,No Fatigue,No
2024-12-05 13:55:04,0.23,0.37,116.57,26.67,10,No Fatigue,No
2024-12-05 13:55:04,0.28,0.37,117.35,26.67,10,No Fatigue,No
2024-12-05 13:55:04,0.27,0.39,116.97,26.67,10,No Fatigue,No
2024-12-05 13:55:04,0.21,0.37,117.76,30.0,10,No Fatigue,No
2024-12-05 13:55:05,0.28,0.36,116.57,26.67,10,No Fatigue,No
2024-12-05 13:55:05,0.25,0.41,116.97,23.33,10,No Fatigue,No
2024-12-05 13:55:05,0.26,0.41,117.35,23.33,10,No Fatigue,No
2024-12-05 13:55:05,0.25,0.37,116.97,20.0,10,No Fatigue,No
2024-12-05 13:55:05,0.32,0.37,117.35,16.67,10,No Fatigue,No
2024-12-05 13:55:05,0.32,0.38,116.97,16.67,10,No Fatigue,No
2024-12-05 13:55:06,0.3,0.38,116.95,16.67,10,No Fatigue,No
2024-12-05 13:55:06,0.27,0.41,116.16,16.67,10,No Fatigue,No
2024-12-05 13:55:06,0.26,0.4,116.57,16.67,10,No Fatigue,No
2024-12-05 13:55:06,0.17,0.41,116.95,20.0,10,No Fatigue,No
2024-12-05 13:55:06,0.23,0.36,117.35,16.67,10,No Fatigue,No
2024-12-05 13:55:06,0.25,0.42,116.95,13.33,10,No Fatigue,No
2024-12-05 13:55:06,0.27,0.4,116.95,13.33,10,No Fatigue,No
2024-12-05 13:55:07,0.28,0.4,116.57,13.33,10,No Fatigue,No
2024-12-05 13:55:07,0.2,0.4,116.97,16.67,10,No Fatigue,No
2024-12-05 13:55:07,0.24,0.39,116.97,16.67,10,No Fatigue,No
2024-12-05 13:55:07,0.25,0.39,116.97,16.67,10,No Fatigue,No
2024-12-05 13:55:07,0.27,0.39,116.16,16.67,10,No Fatigue,No
2024-12-05 13:55:07,0.25,0.4,117.76,16.67,10,No Fatigue,No
2024-12-05 13:55:08,0.28,0.42,116.97,16.67,10,No Fatigue,No
2024-12-05 13:55:08,0.3,0.42,116.16,13.33,10,No Fatigue,No
2024-12-05 13:55:08,0.27,0.39,116.57,13.33,10,No Fatigue,No
2024-12-05 13:55:08,0.25,0.44,118.89,13.33,10,No Fatigue,No
2024-12-05 13:55:08,0.29,0.39,118.54,13.33,10,No Fatigue,No
2024-12-05 13:55:08,0.26,0.39,115.77,10.0,10,No Fatigue,No
2024-12-05 13:55:09,0.19,0.44,116.97,13.33,10,No Fatigue,No
2024-12-05 13:55:09,0.27,0.44,118.12,13.33,10,No Fatigue,No
2024-12-05 13:55:09,0.26,0.38,117.35,13.33,10,No Fatigue,No
2024-12-05 13:55:09,0.29,0.41,116.57,13.33,10,No Fatigue,No
2024-12-05 13:55:09,0.27,0.43,117.35,10.0,10,No Fatigue,No
2024-12-05 13:55:09,0.3,0.41,117.35,10.0,10,No Fatigue,No
2024-12-05 13:55:10,0.23,0.42,118.12,13.33,10,No Fatigue,No
2024-12-05 13:55:10,0.22,0.39,117.35,16.67,10,No Fatigue,No
2024-12-05 13:55:10,0.27,0.4,116.57,16.67,10,No Fatigue,No
2024-12-05 13:55:10,0.25,0.35,115.77,16.67,10,No Fatigue,No
2024-12-05 13:55:10,0.24,0.38,118.07,16.67,10,No Fatigue,No
2024-12-05 13:55:10,0.25,0.36,118.07,16.67,10,No Fatigue,No
2024-12-05 13:55:11,0.22,0.4,118.12,20.0,10,No Fatigue,No
2024-12-05 13:55:11,0.21,0.37,117.35,23.33,10,No Fatigue,No
2024-12-05 13:55:11,0.24,0.39,116.57,20.0,10,No Fatigue,No
2024-12-05 13:55:11,0.25,0.36,117.72,20.0,10,No Fatigue,No
2024-12-05 13:55:11,0.26,0.4,118.47,20.0,10,No Fatigue,No
2024-12-05 13:55:11,0.27,0.39,116.95,20.0,10,No Fatigue,No
2024-12-05 13:55:11,0.2,0.37,116.95,23.33,9,No Fatigue,No
2024-12-05 13:55:12,0.31,0.37,111.8,20.0,9,No Fatigue,No
2024-12-05 13:55:12,0.32,0.39,108.15,20.0,9,No Fatigue,No
2024-12-05 13:55:12,0.32,0.37,106.44,20.0,9,No Fatigue,No
2024-12-05 13:55:12,0.23,0.39,109.9,20.0,8,No Fatigue,No
2024-12-05 13:55:12,0.25,0.36,110.45,20.0,8,No Fatigue,No
2024-12-05 13:55:12,0.26,0.36,111.3,20.0,8,No Fatigue,No
2024-12-05 13:55:13,0.28,0.4,113.32,20.0,7,No Fatigue,No
2024-12-05 13:55:13,0.24,0.4,113.32,20.0,7,No Fatigue,No
2024-12-05 13:55:13,0.26,0.37,113.32,20.0,7,No Fatigue,No
2024-12-05 13:55:13,0.3,0.4,113.68,20.0,6,No Fatigue,No
2024-12-05 13:55:13,0.27,0.41,115.35,20.0,6,No Fatigue,No
2024-12-05 13:55:13,0.24,0.34,113.32,16.67,6,No Fatigue,No
2024-12-05 13:55:14,0.29,0.32,114.9,16.67,5,No Fatigue,No
2024-12-05 13:55:14,0.29,0.34,114.23,16.67,5,No Fatigue,No
2024-12-05 13:55:14,0.26,0.37,114.06,16.67,5,No Fatigue,No
2024-12-05 13:55:14,0.26,0.35,114.96,16.67,5,No Fatigue,No
2024-12-05 13:55:14,0.24,0.33,115.35,16.67,4,No Fatigue,No
2024-12-05 13:55:14,0.27,0.35,115.77,13.33,4,No Fatigue,No
2024-12-05 13:55:14,0.3,0.37,115.39,10.0,4,No Fatigue,No
2024-12-05 13:55:15,0.26,0.36,115.35,10.0,4,No Fatigue,No
2024-12-05 13:55:15,0.28,0.35,115.35,10.0,3,No Fatigue,No
2024-12-05 13:55:15,0.27,0.37,115.77,10.0,3,No Fatigue,No
2024-12-05 13:55:15,0.22,0.37,115.39,13.33,3,No Fatigue,No
2024-12-05 13:55:15,0.31,0.37,115.39,10.0,2,No Fatigue,No
2024-12-05 13:55:15,0.25,0.38,114.96,6.67,2,No Fatigue,No
2024-12-05 13:55:16,0.26,0.34,115.35,6.67,2,No Fatigue,No
2024-12-05 13:55:16,0.26,0.36,115.39,6.67,2,No Fatigue,No
2024-12-05 13:55:16,0.3,0.38,116.16,6.67,1,No Fatigue,No
2024-12-05 13:55:16,0.3,0.36,116.57,6.67,1,No Fatigue,No
2024-12-05 13:55:16,0.32,0.34,116.57,3.33,1,No Fatigue,No
2024-12-05 13:55:16,0.35,0.35,117.35,3.33,1,No Fatigue,No
2024-12-05 13:55:17,0.29,0.39,115.35,3.33,1,No Fatigue,No
2024-12-05 13:55:17,0.3,0.35,116.97,3.33,1,No Fatigue,No
2024-12-05 13:55:17,0.26,0.38,114.59,3.33,1,No Fatigue,No
2024-12-05 13:55:17,0.24,0.39,115.35,3.33,1,No Fatigue,No
2024-12-05 13:55:17,0.23,0.38,115.77,3.33,1,No Fatigue,No
2024-12-05 13:55:17,0.25,0.36,114.52,3.33,1,No Fatigue,No
2024-12-05 13:55:18,0.27,0.38,114.96,3.33,1,No Fatigue,No
2024-12-05 13:55:18,0.25,0.34,114.59,3.33,1,No Fatigue,No
2024-12-05 13:55:18,0.26,0.38,114.15,3.33,1,No Fatigue,No
2024-12-05 13:55:18,0.27,0.38,115.77,3.33,1,No Fatigue,No
2024-12-05 13:55:18,0.24,0.4,115.77,3.33,1,No Fatigue,No
2024-12-05 13:55:18,0.25,0.37,115.39,3.33,1,No Fatigue,No
2024-12-05 13:55:18,0.26,0.35,114.96,3.33,1,No Fatigue,No
2024-12-05 13:55:19,0.25,0.35,115.77,3.33,1,No Fatigue,No
2024-12-05 13:55:19,0.23,0.42,115.77,3.33,1,No Fatigue,No
2024-12-05 13:55:19,0.23,0.41,116.18,3.33,1,No Fatigue,No
2024-12-05 13:55:19,0.3,0.35,117.35,3.33,1,No Fatigue,No
2024-12-05 13:55:19,0.29,0.38,116.57,3.33,1,No Fatigue,No
2024-12-05 13:55:19,0.25,0.34,115.35,3.33,1,No Fatigue,No
2024-12-05 13:55:20,0.26,0.38,116.16,3.33,1,No Fatigue,No
2024-12-05 13:55:20,0.26,0.4,115.39,3.33,1,No Fatigue,No
2024-12-05 13:55:20,0.3,0.39,116.97,0.0,1,No Fatigue,No
2024-12-05 13:55:20,0.26,0.37,114.96,0.0,1,No Fatigue,No
2024-12-05 13:55:20,0.27,0.35,114.96,0.0,1,No Fatigue,No
2024-12-05 13:55:20,0.3,0.39,116.16,0.0,1,No Fatigue,No
2024-12-05 13:55:21,0.27,0.37,116.57,0.0,1,No Fatigue,No
2024-12-05 13:55:21,0.25,0.39,114.96,0.0,1,No Fatigue,No
2024-12-05 13:55:21,0.26,0.4,114.59,0.0,1,No Fatigue,No
2024-12-05 13:55:21,0.28,0.39,115.77,0.0,1,No Fatigue,No
2024-12-05 13:55:21,0.3,0.37,116.16,0.0,1,No Fatigue,No
2024-12-05 13:55:21,0.33,0.42,116.18,0.0,1,No Fatigue,No
2024-12-05 13:55:22,0.28,0.38,116.57,0.0,1,No Fatigue,No
2024-12-05 13:55:22,0.29,0.39,116.97,0.0,1,No Fatigue,No
2024-12-05 13:55:22,0.29,0.38,116.97,0.0,1,No Fatigue,No
2024-12-05 13:55:22,0.28,0.38,115.35,0.0,1,No Fatigue,No
2024-12-05 13:55:22,0.26,0.38,115.77,0.0,1,No Fatigue,No
2024-12-05 13:55:22,0.26,0.31,117.35,0.0,1,No Fatigue,No
2024-12-05 13:55:22,0.24,0.28,115.71,0.0,1,No Fatigue,No
2024-12-05 13:55:23,0.29,0.35,120.07,0.0,1,No Fatigue,No
2024-12-05 13:55:23,0.26,0.32,124.64,0.0,1,No Fatigue,No
2024-12-05 13:55:23,0.25,0.28,119.05,0.0,1,No Fatigue,No
2024-12-05 13:55:23,0.32,0.31,119.05,0.0,1,No Fatigue,No
2024-12-05 13:55:23,0.23,0.21,119.86,0.0,1,No Fatigue,No
2024-12-05 13:55:23,0.26,0.19,118.3,0.0,1,No Fatigue,No
2024-12-05 13:55:24,0.36,0.21,120.32,0.0,1,No Fatigue,No
2024-12-05 13:55:24,0.35,0.29,122.68,0.0,1,No Fatigue,No
2024-12-05 13:55:24,0.34,0.27,114.23,0.0,1,No Fatigue,No
2024-12-05 13:55:24,0.33,0.26,122.2,0.0,1,No Fatigue,No
2024-12-05 13:55:24,0.35,0.22,121.91,0.0,1,No Fatigue,No
2024-12-05 13:55:24,0.26,0.41,120.31,0.0,1,No Fatigue,No
2024-12-05 13:55:24,0.27,0.27,114.52,0.0,1,No Fatigue,No
2024-12-05 13:55:25,0.33,0.21,116.13,0.0,1,No Fatigue,No
2024-12-05 13:55:25,0.29,0.25,113.46,0.0,1,No Fatigue,No
2024-12-05 13:55:25,0.25,0.22,115.68,0.0,1,No Fatigue,No
2024-12-05 13:55:25,0.28,0.27,115.68,0.0,1,No Fatigue,No
2024-12-05 13:55:25,0.25,0.32,116.57,0.0,1,No Fatigue,No
2024-12-05 13:55:25,0.24,0.29,115.71,0.0,1,No Fatigue,No
2024-12-05 13:55:26,0.23,0.28,113.75,0.0,1,No Fatigue,No
2024-12-05 13:55:26,0.27,0.28,115.64,0.0,1,No Fatigue,No
2024-12-05 13:55:26,0.27,0.25,117.03,0.0,1,No Fatigue,No
2024-12-05 13:55:26,0.32,0.31,118.37,0.0,1,No Fatigue,No
2024-12-05 13:55:26,0.25,0.3,118.77,0.0,1,No Fatigue,No
2024-12-05 13:55:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:27,0.25,0.36,117.95,0.0,1,No Fatigue,No
2024-12-05 13:55:27,0.25,0.32,118.77,0.0,1,No Fatigue,No
2024-12-05 13:55:27,0.3,0.32,121.8,0.0,1,No Fatigue,No
2024-12-05 13:55:27,0.29,0.34,122.11,0.0,1,No Fatigue,No
2024-12-05 13:55:28,0.28,0.38,124.19,0.0,1,No Fatigue,No
2024-12-05 13:55:28,0.3,0.4,124.42,0.0,1,No Fatigue,No
2024-12-05 13:55:28,0.3,0.37,126.69,0.0,1,No Fatigue,No
2024-12-05 13:55:28,0.34,0.38,122.01,0.0,1,No Fatigue,No
2024-12-05 13:55:28,0.33,0.41,122.74,0.0,1,No Fatigue,No
2024-12-05 13:55:28,0.27,0.34,126.21,0.0,1,No Fatigue,No
2024-12-05 13:55:28,0.26,0.34,126.21,0.0,1,No Fatigue,No
2024-12-05 13:55:29,0.27,0.4,127.21,0.0,1,No Fatigue,No
2024-12-05 13:55:29,0.26,0.45,126.38,0.0,1,No Fatigue,No
2024-12-05 13:55:29,0.28,0.39,127.03,0.0,1,No Fatigue,No
2024-12-05 13:55:29,0.22,0.36,126.21,3.33,1,No Fatigue,No
2024-12-05 13:55:29,0.25,0.38,126.71,3.33,1,No Fatigue,No
2024-12-05 13:55:29,0.27,0.41,126.21,3.33,1,No Fatigue,No
2024-12-05 13:55:30,0.28,0.42,127.52,3.33,1,No Fatigue,No
2024-12-05 13:55:30,0.32,0.34,125.34,3.33,1,No Fatigue,No
2024-12-05 13:55:30,0.31,0.43,129.29,3.33,1,No Fatigue,No
2024-12-05 13:55:30,0.33,0.35,123.44,3.33,1,No Fatigue,No
2024-12-05 13:55:30,0.33,0.4,127.72,3.33,1,No Fatigue,No
2024-12-05 13:55:30,0.25,0.36,125.11,3.33,1,No Fatigue,No
2024-12-05 13:55:31,0.37,0.48,120.96,3.33,2,No Fatigue,No
2024-12-05 13:55:31,0.35,0.41,126.16,3.33,2,No Fatigue,No
2024-12-05 13:55:31,0.35,0.38,127.23,3.33,2,No Fatigue,No
2024-12-05 13:55:31,0.3,0.51,120.51,3.33,2,No Fatigue,No
2024-12-05 13:55:31,0.33,0.46,122.01,3.33,3,No Fatigue,No
2024-12-05 13:55:31,0.28,0.39,126.35,3.33,3,No Fatigue,No
2024-12-05 13:55:32,0.31,0.44,122.47,3.33,3,No Fatigue,No
2024-12-05 13:55:32,0.28,0.45,120.51,3.33,3,No Fatigue,No
2024-12-05 13:55:32,0.31,0.49,120.38,3.33,4,No Fatigue,No
2024-12-05 13:55:32,0.31,0.38,122.2,3.33,4,No Fatigue,No
2024-12-05 13:55:32,0.31,0.45,122.01,3.33,4,No Fatigue,No
2024-12-05 13:55:32,0.3,0.42,121.26,3.33,4,No Fatigue,No
2024-12-05 13:55:33,0.29,0.39,127.41,3.33,4,No Fatigue,No
2024-12-05 13:55:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:33,0.31,0.36,121.43,3.33,4,No Fatigue,No
2024-12-05 13:55:33,0.31,0.37,122.68,3.33,4,No Fatigue,No
2024-12-05 13:55:33,0.24,0.36,127.48,3.33,4,No Fatigue,No
2024-12-05 13:55:33,0.27,0.34,121.8,3.33,4,No Fatigue,No
2024-12-05 13:55:33,0.31,0.33,122.2,3.33,4,No Fatigue,No
2024-12-05 13:55:34,0.28,0.45,121.12,3.33,5,No Fatigue,No
2024-12-05 13:55:34,0.34,0.39,120.65,3.33,5,No Fatigue,No
2024-12-05 13:55:34,0.28,0.34,123.06,3.33,5,No Fatigue,No
2024-12-05 13:55:34,0.32,0.32,121.68,0.0,5,No Fatigue,No
2024-12-05 13:55:34,0.27,0.39,120.32,0.0,5,No Fatigue,No
2024-12-05 13:55:34,0.28,0.34,119.74,0.0,5,No Fatigue,No
2024-12-05 13:55:35,0.33,0.3,123.06,0.0,5,No Fatigue,No
2024-12-05 13:55:35,0.28,0.32,122.83,0.0,5,No Fatigue,No
2024-12-05 13:55:35,0.31,0.32,123.06,0.0,5,No Fatigue,No
2024-12-05 13:55:35,0.29,0.37,120.8,0.0,5,No Fatigue,No
2024-12-05 13:55:35,0.31,0.33,121.14,0.0,5,No Fatigue,No
2024-12-05 13:55:36,0.33,0.33,123.48,0.0,5,No Fatigue,No
2024-12-05 13:55:36,0.32,0.33,122.41,0.0,5,No Fatigue,No
2024-12-05 13:55:36,0.31,0.37,120.19,0.0,5,No Fatigue,No
2024-12-05 13:55:36,0.31,0.35,121.48,0.0,5,No Fatigue,No
2024-12-05 13:55:36,0.32,0.4,119.98,0.0,5,No Fatigue,No
2024-12-05 13:55:36,0.3,0.45,120.96,0.0,5,No Fatigue,No
2024-12-05 13:55:37,0.35,0.35,123.08,0.0,5,No Fatigue,No
2024-12-05 13:55:37,0.3,0.34,121.76,0.0,5,No Fatigue,No
2024-12-05 13:55:37,0.3,0.39,122.41,0.0,5,No Fatigue,No
2024-12-05 13:55:37,0.33,0.37,111.48,0.0,5,No Fatigue,No
2024-12-05 13:55:37,0.34,0.33,114.78,0.0,5,No Fatigue,No
2024-12-05 13:55:38,0.37,0.36,113.96,0.0,5,No Fatigue,No
2024-12-05 13:55:38,0.28,0.32,110.67,0.0,5,No Fatigue,No
2024-12-05 13:55:38,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:38,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:38,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:38,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:39,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:39,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:39,0.39,0.27,114.04,0.0,5,No Fatigue,No
2024-12-05 13:55:39,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 13:55:39,0.33,0.33,114.52,0.0,5,No Fatigue,No
2024-12-05 13:55:39,0.35,0.37,119.41,0.0,5,No Fatigue,No
2024-12-05 13:55:39,0.39,0.38,118.97,0.0,5,No Fatigue,No
2024-12-05 13:55:40,0.39,0.43,119.41,0.0,5,No Fatigue,No
2024-12-05 13:55:40,0.37,0.36,118.97,0.0,5,No Fatigue,No
2024-12-05 13:55:40,0.35,0.34,118.74,0.0,5,No Fatigue,No
2024-12-05 13:55:40,0.26,0.34,116.97,0.0,5,No Fatigue,No
2024-12-05 13:55:40,0.38,0.31,119.31,0.0,5,No Fatigue,No
2024-12-05 13:55:40,0.3,0.46,114.27,0.0,6,No Fatigue,No
2024-12-05 13:55:41,0.37,0.4,118.97,0.0,6,No Fatigue,No
2024-12-05 13:55:41,0.36,0.42,117.76,0.0,6,No Fatigue,No
2024-12-05 13:55:41,0.29,0.31,116.22,0.0,6,No Fatigue,No
2024-12-05 13:55:41,0.39,0.44,118.97,0.0,6,No Fatigue,No
2024-12-05 13:55:41,0.38,0.44,118.18,0.0,6,No Fatigue,No
2024-12-05 13:55:42,0.28,0.42,111.99,0.0,6,No Fatigue,No
2024-12-05 13:55:42,0.39,0.4,120.51,0.0,6,No Fatigue,No
2024-12-05 13:55:42,0.36,0.42,118.89,0.0,6,No Fatigue,No
2024-12-05 13:55:42,0.31,0.51,112.69,0.0,7,No Fatigue,No
2024-12-05 13:55:43,0.36,0.46,120.07,0.0,7,No Fatigue,No
2024-12-05 13:55:43,0.4,0.46,119.31,0.0,7,No Fatigue,No
2024-12-05 13:55:43,0.3,0.51,113.57,0.0,8,No Fatigue,No
2024-12-05 13:55:43,0.29,0.46,113.96,0.0,8,No Fatigue,No
2024-12-05 13:55:43,0.35,0.4,119.31,0.0,8,No Fatigue,No
2024-12-05 13:55:44,0.24,0.46,114.84,0.0,9,No Fatigue,No
2024-12-05 13:55:44,0.42,0.47,119.31,0.0,9,No Fatigue,No
2024-12-05 13:55:44,0.41,0.45,120.07,0.0,9,No Fatigue,No
2024-12-05 13:55:44,0.39,0.39,120.51,0.0,9,No Fatigue,No
2024-12-05 13:55:44,0.41,0.42,118.97,0.0,9,No Fatigue,No
2024-12-05 13:55:44,0.37,0.41,117.76,0.0,9,No Fatigue,No
2024-12-05 13:55:44,0.28,0.27,115.5,0.0,9,No Fatigue,No
2024-12-05 13:55:45,0.2,0.3,100.12,3.33,9,No Fatigue,No
2024-12-05 13:55:45,0.2,0.3,91.97,6.67,9,No Fatigue,No
2024-12-05 13:55:45,0.26,0.34,89.05,6.67,9,No Fatigue,No
2024-12-05 13:55:45,0.24,0.33,89.06,6.67,9,No Fatigue,No
2024-12-05 13:55:45,0.23,0.33,90.0,10.0,9,No Fatigue,No
2024-12-05 13:55:45,0.22,0.31,89.03,13.33,9,No Fatigue,No
2024-12-05 13:55:46,0.19,0.28,93.95,16.67,9,No Fatigue,No
2024-12-05 13:55:46,0.26,0.28,96.01,16.67,9,No Fatigue,No
2024-12-05 13:55:46,0.23,0.29,100.92,16.67,9,No Fatigue,No
2024-12-05 13:55:46,0.25,0.31,102.03,16.67,9,No Fatigue,No
2024-12-05 13:55:46,0.25,0.29,102.63,16.67,9,No Fatigue,No
2024-12-05 13:55:46,0.23,0.3,102.63,16.67,9,No Fatigue,No
2024-12-05 13:55:47,0.24,0.29,101.69,16.67,9,No Fatigue,No
2024-12-05 13:55:47,0.21,0.3,101.69,20.0,9,No Fatigue,No
2024-12-05 13:55:47,0.26,0.31,101.89,20.0,9,No Fatigue,No
2024-12-05 13:55:47,0.27,0.29,101.89,20.0,9,No Fatigue,No
2024-12-05 13:55:47,0.21,0.32,101.5,23.33,9,No Fatigue,No
